[03:20:20] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:34:59] [Render thread/INFO]: [CHAT] 432 961
[04:34:59] [Render thread/INFO]: [CHAT] 433 960
[04:34:59] [Render thread/INFO]: [CHAT] 434 960
[04:34:59] [Render thread/INFO]: [CHAT] 435 960
[04:34:59] [Render thread/INFO]: [CHAT] 436 959
[04:35:00] [Render thread/INFO]: [CHAT] 437 959
[04:35:00] [Render thread/INFO]: [CHAT] 438 959
[04:35:00] [Render thread/INFO]: [CHAT] 439 959
[04:35:00] [Render thread/INFO]: [CHAT] 440 958
[04:35:00] [Render thread/INFO]: [CHAT] 441 956
[04:35:00] [Render thread/INFO]: [CHAT] 442 955
[04:35:00] [Render thread/INFO]: [CHAT] 443 952
[04:35:00] [Render thread/INFO]: [CHAT] 444 953
[04:35:00] [Render thread/INFO]: [CHAT] 445 949
[04:35:00] [Render thread/INFO]: [CHAT] 446 948
[04:35:00] [Render thread/INFO]: [CHAT] 447 945
[04:35:00] [Render thread/INFO]: [CHAT] 448 944
[04:35:00] [Render thread/INFO]: [CHAT] 449 941
[04:35:00] [Render thread/INFO]: [CHAT] 450 941
[04:35:00] [Render thread/INFO]: [CHAT] 451 938
[04:35:00] [Render thread/INFO]: [CHAT] 452 935
[04:35:00] [Render thread/INFO]: [CHAT] 453 934
[04:35:00] [Render thread/INFO]: [CHAT] 454 933
[04:35:00] [Render thread/INFO]: [CHAT] 455 933
[04:35:00] [Render thread/INFO]: [CHAT] 456 933
[04:35:01] [Render thread/INFO]: [CHAT] 457 916
[04:35:01] [Render thread/INFO]: [CHAT] 458 916
[04:35:01] [Render thread/INFO]: [CHAT] 459 918
[04:35:01] [Render thread/INFO]: [CHAT] 460 922
[04:35:01] [Render thread/INFO]: [CHAT] 461 923
[04:35:01] [Render thread/INFO]: [CHAT] 462 923
[04:35:01] [Render thread/INFO]: [CHAT] 463 925
[04:35:01] [Render thread/INFO]: [CHAT] 464 928
[04:35:01] [Render thread/INFO]: [CHAT] 465 945
[04:35:01] [Render thread/INFO]: [CHAT] 466 946
[04:35:01] [Render thread/INFO]: [CHAT] 467 948
[04:35:01] [Render thread/INFO]: [CHAT] 468 949
[04:35:01] [Render thread/INFO]: [CHAT] 469 950
[04:35:01] [Render thread/INFO]: [CHAT] 470 951
[04:35:01] [Render thread/INFO]: [CHAT] 471 953
[04:35:01] [Render thread/INFO]: [CHAT] 472 953
[04:35:01] [Render thread/INFO]: [CHAT] 473 952
[04:35:01] [Render thread/INFO]: [CHAT] 474 954
[04:35:01] [Render thread/INFO]: [CHAT] 475 954
[04:35:01] [Render thread/INFO]: [CHAT] 476 955
[04:35:02] [Render thread/INFO]: [CHAT] 477 956
[04:35:02] [Render thread/INFO]: [CHAT] 478 956
[04:35:02] [Render thread/INFO]: [CHAT] 479 955
[04:35:02] [Render thread/INFO]: [CHAT] 480 957
[04:35:02] [Render thread/INFO]: [CHAT] 481 956
[04:35:02] [Render thread/INFO]: [CHAT] 482 956
[04:35:02] [Render thread/INFO]: [CHAT] 483 957
[04:35:02] [Render thread/INFO]: [CHAT] 484 959
[04:35:02] [Render thread/INFO]: [CHAT] 485 958
[04:35:02] [Render thread/INFO]: [CHAT] 486 958
[04:35:02] [Render thread/INFO]: [CHAT] 487 959
[04:35:02] [Render thread/INFO]: [CHAT] 488 959
[04:35:02] [Render thread/INFO]: [CHAT] 489 959
[04:35:02] [Render thread/INFO]: [CHAT] 490 959
[04:35:02] [Render thread/INFO]: [CHAT] 491 960
[04:35:02] [Render thread/INFO]: [CHAT] 492 960
[04:35:02] [Render thread/INFO]: [CHAT] 493 960
[04:35:02] [Render thread/INFO]: [CHAT] 494 960
[04:35:02] [Render thread/INFO]: [CHAT] 495 960
[04:35:02] [Render thread/INFO]: [CHAT] 496 960
[04:35:03] [Render thread/INFO]: [CHAT] 497 962
[04:35:03] [Render thread/INFO]: [CHAT] 498 962
[04:35:03] [Render thread/INFO]: [CHAT] 499 961
[04:35:03] [Render thread/INFO]: [CHAT] 500 960
[04:35:03] [Render thread/INFO]: [CHAT] 501 962
[04:35:03] [Render thread/INFO]: [CHAT] 502 961
[04:35:03] [Render thread/INFO]: [CHAT] 503 962
[04:35:03] [Render thread/INFO]: [CHAT] 504 962
[04:35:03] [Render thread/INFO]: [CHAT] 505 962
[04:35:03] [Render thread/INFO]: [CHAT] 506 963
[04:35:03] [Render thread/INFO]: [CHAT] 507 963
[04:35:03] [Render thread/INFO]: [CHAT] 508 963
[04:35:03] [Render thread/INFO]: [CHAT] 509 963
[04:35:03] [Render thread/INFO]: [CHAT] 510 963
[04:35:03] [Render thread/INFO]: [CHAT] 511 963
[04:35:03] [Render thread/INFO]: [CHAT] 512 963
[04:35:03] [Render thread/INFO]: [CHAT] 513 963
[04:35:03] [Render thread/INFO]: [CHAT] 514 963
[04:35:03] [Render thread/INFO]: [CHAT] 515 962
[04:35:03] [Render thread/INFO]: [CHAT] 516 963
[04:35:04] [Render thread/INFO]: [CHAT] 517 962
[04:35:04] [Render thread/INFO]: [CHAT] 518 962
[04:35:04] [Render thread/INFO]: [CHAT] 519 962
[04:35:04] [Render thread/INFO]: [CHAT] 520 962
[04:35:04] [Render thread/INFO]: [CHAT] 521 962
[04:35:04] [Render thread/INFO]: [CHAT] 522 961
[04:35:04] [Render thread/INFO]: [CHAT] 523 960
[04:35:04] [Render thread/INFO]: [CHAT] 524 958
[04:35:04] [Render thread/INFO]: [CHAT] 525 958
[04:35:04] [Render thread/INFO]: [CHAT] 526 957
[04:35:04] [Render thread/INFO]: [CHAT] 527 956
[04:35:04] [Render thread/INFO]: [CHAT] 528 955
[04:35:04] [Render thread/INFO]: [CHAT] 529 956
[04:35:04] [Render thread/INFO]: [CHAT] 530 956
[04:35:04] [Render thread/INFO]: [CHAT] 531 958
[04:35:04] [Render thread/INFO]: [CHAT] 532 959
[04:35:04] [Render thread/INFO]: [CHAT] 533 961
[04:35:04] [Render thread/INFO]: [CHAT] 534 969
[04:35:04] [Render thread/INFO]: [CHAT] 535 971
[04:35:04] [Render thread/INFO]: [CHAT] 536 970
[04:35:05] [Render thread/INFO]: [CHAT] 537 971
[04:35:05] [Render thread/INFO]: [CHAT] 538 971
[04:35:05] [Render thread/INFO]: [CHAT] 539 972
[04:35:05] [Render thread/INFO]: [CHAT] 540 971
[04:35:05] [Render thread/INFO]: [CHAT] 541 971
[04:35:05] [Render thread/INFO]: [CHAT] 542 971
[04:35:05] [Render thread/INFO]: [CHAT] 543 973
[04:35:05] [Render thread/INFO]: [CHAT] 544 972
[04:35:05] [Render thread/INFO]: [CHAT] 545 974
[04:35:05] [Render thread/INFO]: [CHAT] 546 973
[04:35:05] [Render thread/INFO]: [CHAT] 547 974
[04:35:05] [Render thread/INFO]: [CHAT] 548 974
[04:35:05] [Render thread/INFO]: [CHAT] 549 975
[04:35:05] [Render thread/INFO]: [CHAT] 550 974
[04:35:05] [Render thread/INFO]: [CHAT] 551 973
[04:35:05] [Render thread/INFO]: [CHAT] 552 974
[04:35:05] [Render thread/INFO]: [CHAT] 553 974
[04:35:05] [Render thread/INFO]: [CHAT] 554 974
[04:35:05] [Render thread/INFO]: [CHAT] 555 974
[04:35:05] [Render thread/INFO]: [CHAT] 556 975
[04:35:06] [Render thread/INFO]: [CHAT] 557 985
[04:35:06] [Render thread/INFO]: [CHAT] 558 985
[04:35:06] [Render thread/INFO]: [CHAT] 559 985
[04:35:06] [Render thread/INFO]: [CHAT] 560 985
[04:35:06] [Render thread/INFO]: [CHAT] 561 985
[04:35:06] [Render thread/INFO]: [CHAT] 562 985
[04:35:06] [Render thread/INFO]: [CHAT] 563 985
[04:35:06] [Render thread/INFO]: [CHAT] 564 985
[04:35:06] [Render thread/INFO]: [CHAT] 565 985
[04:35:06] [Render thread/INFO]: [CHAT] 566 985
[04:35:06] [Render thread/INFO]: [CHAT] 567 985
[04:35:06] [Render thread/INFO]: [CHAT] 568 985
[04:35:06] [Render thread/INFO]: [CHAT] 569 985
[04:35:06] [Render thread/INFO]: [CHAT] 570 991
[04:35:06] [Render thread/INFO]: [CHAT] 571 991
[04:35:06] [Render thread/INFO]: [CHAT] 572 991
[04:35:06] [Render thread/INFO]: [CHAT] 573 991
[04:35:06] [Render thread/INFO]: [CHAT] 574 991
[04:35:06] [Render thread/INFO]: [CHAT] 575 991
[04:35:06] [Render thread/INFO]: [CHAT] 576 991
[04:35:07] [Render thread/INFO]: [CHAT] 577 991
[04:35:07] [Render thread/INFO]: [CHAT] 578 991
[04:35:07] [Render thread/INFO]: [CHAT] 579 991
[04:35:07] [Render thread/INFO]: [CHAT] 580 991
[04:35:07] [Render thread/INFO]: [CHAT] 581 991
[04:35:07] [Render thread/INFO]: [CHAT] 582 991
[04:35:07] [Render thread/INFO]: [CHAT] 583 991
[04:35:07] [Render thread/INFO]: [CHAT] 584 991
[04:35:07] [Render thread/INFO]: [CHAT] 585 991
[04:35:07] [Render thread/INFO]: [CHAT] 586 997
[04:35:07] [Render thread/INFO]: [CHAT] 587 997
[04:35:07] [Render thread/INFO]: [CHAT] 588 997
[04:35:07] [Render thread/INFO]: [CHAT] 589 997
[04:35:07] [Render thread/INFO]: [CHAT] 590 997
[04:35:07] [Render thread/INFO]: [CHAT] 591 998
[04:35:07] [Render thread/INFO]: [CHAT] 592 998
[04:35:07] [Render thread/INFO]: [CHAT] 593 998
[04:35:07] [Render thread/INFO]: [CHAT] 594 998
[04:35:07] [Render thread/INFO]: [CHAT] 595 998
[04:35:07] [Render thread/INFO]: [CHAT] 596 998
[04:35:08] [Render thread/INFO]: [CHAT] 597 998
[04:35:08] [Render thread/INFO]: [CHAT] 598 998
[04:35:08] [Render thread/INFO]: [CHAT] 599 998
[04:35:09] [Sound engine/WARN]: Maximum sound pool size 8 reached
[04:35:09] [Render thread/WARN]: Failed to create new sound handle
[04:35:09] [Render thread/INFO]: [CHAT] 1 503
[04:35:09] [Render thread/INFO]: [CHAT] 2 503
[04:35:10] [Render thread/INFO]: [CHAT] 3 503
[04:35:10] [Render thread/INFO]: [CHAT] 4 503
[04:35:10] [Render thread/INFO]: [CHAT] 5 503
[04:35:10] [Render thread/INFO]: [CHAT] 6 503
[04:35:10] [Render thread/INFO]: [CHAT] 7 503
[04:35:10] [Render thread/INFO]: [CHAT] 8 503
[04:35:10] [Render thread/INFO]: [CHAT] 9 503
[04:35:10] [Render thread/INFO]: [CHAT] 10 503
[04:35:10] [Render thread/INFO]: [CHAT] 11 503
[04:35:10] [Render thread/INFO]: [CHAT] 12 503
[04:35:10] [Render thread/INFO]: [CHAT] 13 503
[04:35:10] [Render thread/INFO]: [CHAT] 14 503
[04:35:10] [Render thread/INFO]: [CHAT] 15 503
[04:35:10] [Render thread/INFO]: [CHAT] 16 503
[04:35:10] [Render thread/INFO]: [CHAT] 17 503
[04:35:10] [Render thread/INFO]: [CHAT] 18 503
[04:35:10] [Render thread/INFO]: [CHAT] 19 503
[04:35:10] [Render thread/INFO]: [CHAT] 20 503
[04:35:10] [Render thread/INFO]: [CHAT] 21 503
[04:35:10] [Render thread/INFO]: [CHAT] 22 503
[04:35:11] [Render thread/INFO]: [CHAT] 23 503
[04:35:11] [Render thread/INFO]: [CHAT] 24 503
[04:35:11] [Render thread/INFO]: [CHAT] 25 503
[04:35:11] [Render thread/INFO]: [CHAT] 26 503
[04:35:11] [Render thread/INFO]: [CHAT] 27 503
[04:35:11] [Render thread/INFO]: [CHAT] 28 503
[04:35:11] [Render thread/INFO]: StateOutput State: inworld,gamescreenopen
[04:35:11] [Render thread/INFO]: [CHAT] 29 503
[04:35:11] [Render thread/INFO]: [CHAT] 30 503
[04:35:11] [Render thread/INFO]: [CHAT] 31 503
[04:35:11] [Render thread/INFO]: [CHAT] 32 503
[04:35:11] [Render thread/INFO]: [CHAT] 33 502
[04:35:11] [Render thread/INFO]: [CHAT] 34 501
[04:35:11] [Render thread/INFO]: [CHAT] 35 501
[04:35:11] [Render thread/INFO]: [CHAT] 36 501
[04:35:11] [Render thread/INFO]: [CHAT] 37 501
[04:35:11] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:35:11] [Render thread/INFO]: [CHAT] 38 501
[04:35:11] [Render thread/INFO]: [CHAT] 39 500
[04:35:11] [Render thread/INFO]: [CHAT] 40 499
[04:35:11] [Render thread/INFO]: [CHAT] 41 499
[04:35:11] [Render thread/INFO]: [CHAT] 42 499
[04:35:12] [Render thread/INFO]: [CHAT] 43 498
[04:35:12] [Render thread/INFO]: [CHAT] 44 497
[04:35:12] [Render thread/INFO]: [CHAT] 45 496
[04:35:12] [Render thread/INFO]: [CHAT] 46 496
[04:35:12] [Render thread/INFO]: [CHAT] 47 494
[04:35:12] [Render thread/INFO]: [CHAT] 48 490
[04:35:12] [Render thread/INFO]: [CHAT] 49 488
[04:35:12] [Render thread/INFO]: [CHAT] 50 490
[04:35:12] [Render thread/INFO]: [CHAT] 51 491
[04:35:12] [Render thread/INFO]: [CHAT] 52 490
[04:35:12] [Render thread/INFO]: [CHAT] 53 488
[04:35:12] [Render thread/INFO]: [CHAT] 54 486
[04:35:12] [Render thread/INFO]: [CHAT] 55 484
[04:35:12] [Render thread/INFO]: [CHAT] 56 482
[04:35:12] [Render thread/INFO]: [CHAT] 57 433
[04:35:12] [Render thread/INFO]: [CHAT] 58 428
[04:35:12] [Render thread/INFO]: [CHAT] 59 427
[04:35:12] [Render thread/INFO]: [CHAT] 60 426
[04:35:12] [Render thread/INFO]: [CHAT] 61 424
[04:35:12] [Render thread/INFO]: [CHAT] 62 424
[04:35:13] [Render thread/INFO]: [CHAT] 63 421
[04:35:13] [Render thread/INFO]: [CHAT] 64 427
[04:35:13] [Render thread/INFO]: [CHAT] 65 444
[04:35:13] [Render thread/INFO]: [CHAT] 66 436
[04:35:13] [Render thread/INFO]: [CHAT] 67 433
[04:35:13] [Render thread/INFO]: [CHAT] 68 438
[04:35:13] [Render thread/INFO]: [CHAT] 69 445
[04:35:13] [Render thread/INFO]: [CHAT] 70 448
[04:35:13] [Render thread/INFO]: [CHAT] 71 453
[04:35:13] [Render thread/INFO]: [CHAT] 72 453
[04:35:13] [Render thread/INFO]: [CHAT] 73 453
[04:35:13] [Render thread/INFO]: [CHAT] 74 453
[04:35:13] [Render thread/INFO]: [CHAT] 75 453
[04:35:13] [Render thread/INFO]: [CHAT] 76 453
[04:35:13] [Render thread/INFO]: [CHAT] 77 453
[04:35:13] [Render thread/INFO]: [CHAT] 78 453
[04:35:13] [Render thread/INFO]: [CHAT] 79 453
[04:35:13] [Render thread/INFO]: [CHAT] 80 453
[04:35:13] [Render thread/INFO]: [CHAT] 81 453
[04:35:13] [Render thread/INFO]: [CHAT] 82 454
[04:35:14] [Render thread/INFO]: [CHAT] 83 455
[04:35:14] [Render thread/INFO]: [CHAT] 84 455
[04:35:14] [Render thread/INFO]: [CHAT] 85 454
[04:35:14] [Render thread/INFO]: [CHAT] 86 456
[04:35:14] [Render thread/INFO]: [CHAT] 87 458
[04:35:14] [Render thread/INFO]: [CHAT] 88 457
[04:35:14] [Render thread/INFO]: [CHAT] 89 456
[04:35:14] [Render thread/INFO]: [CHAT] 90 456
[04:35:14] [Render thread/INFO]: [CHAT] 91 457
[04:35:14] [Render thread/INFO]: [CHAT] 92 457
[04:35:14] [Render thread/INFO]: [CHAT] 93 45
[04:35:14] [Render thread/INFO]: [CHAT] 94 44
[04:35:14] [Render thread/INFO]: [CHAT] 95 45
[04:35:14] [Render thread/INFO]: [CHAT] 96 45
[04:35:14] [Render thread/INFO]: [CHAT] 97 45
[04:35:14] [Render thread/INFO]: [CHAT] 98 45
[04:35:14] [Render thread/INFO]: [CHAT] 99 45
[04:35:14] [Render thread/INFO]: [CHAT] 100 45
[04:35:14] [Render thread/INFO]: [CHAT] 101 45
[04:35:14] [Render thread/INFO]: [CHAT] 102 76
[04:35:15] [Render thread/INFO]: [CHAT] 103 75
[04:35:15] [Render thread/INFO]: [CHAT] 104 74
[04:35:15] [Render thread/INFO]: [CHAT] 105 74
[04:35:15] [Render thread/INFO]: [CHAT] 106 74
[04:35:15] [Render thread/INFO]: [CHAT] 107 73
[04:35:15] [Render thread/INFO]: [CHAT] 108 75
[04:35:15] [Render thread/INFO]: [CHAT] 109 78
[04:35:15] [Render thread/INFO]: [CHAT] 110 78
[04:35:15] [Render thread/INFO]: [CHAT] 111 79
[04:35:15] [Render thread/INFO]: [CHAT] 112 81
[04:35:15] [Render thread/INFO]: [CHAT] 113 82
[04:35:15] [Render thread/INFO]: [CHAT] 114 83
[04:35:15] [Render thread/INFO]: [CHAT] 115 83
[04:35:15] [Render thread/INFO]: [CHAT] 116 83
[04:35:15] [Render thread/INFO]: [CHAT] 117 83
[04:35:15] [Render thread/INFO]: [CHAT] 118 83
[04:35:15] [Render thread/INFO]: [CHAT] 119 83
[04:35:15] [Render thread/INFO]: [CHAT] 120 83
[04:35:15] [Render thread/INFO]: [CHAT] 121 83
[04:35:15] [Render thread/INFO]: [CHAT] 122 83
[04:35:16] [Render thread/INFO]: [CHAT] 123 83
[04:35:16] [Render thread/INFO]: [CHAT] 124 83
[04:35:16] [Render thread/INFO]: [CHAT] 125 83
[04:35:16] [Render thread/INFO]: [CHAT] 126 83
[04:35:16] [Render thread/INFO]: [CHAT] 127 82
[04:35:16] [Render thread/INFO]: [CHAT] 128 83
[04:35:16] [Render thread/INFO]: [CHAT] 129 83
[04:35:16] [Render thread/INFO]: [CHAT] 130 93
[04:35:16] [Render thread/INFO]: [CHAT] 131 93
[04:35:16] [Render thread/INFO]: [CHAT] 132 93
[04:35:16] [Render thread/INFO]: [CHAT] 133 93
[04:35:16] [Render thread/INFO]: [CHAT] 134 93
[04:35:16] [Render thread/INFO]: [CHAT] 135 92
[04:35:16] [Render thread/INFO]: [CHAT] 136 236
[04:35:16] [Render thread/INFO]: [CHAT] 137 238
[04:35:16] [Render thread/INFO]: [CHAT] 138 237
[04:35:16] [Render thread/INFO]: [CHAT] 139 237
[04:35:16] [Render thread/INFO]: [CHAT] 140 237
[04:35:16] [Render thread/INFO]: [CHAT] 141 238
[04:35:16] [Render thread/INFO]: [CHAT] 142 246
[04:35:17] [Render thread/INFO]: [CHAT] 143 246
[04:35:17] [Render thread/INFO]: [CHAT] 144 246
[04:35:17] [Render thread/INFO]: [CHAT] 145 245
[04:35:17] [Render thread/INFO]: [CHAT] 146 246
[04:35:17] [Render thread/INFO]: [CHAT] 147 248
[04:35:17] [Render thread/INFO]: [CHAT] 148 249
[04:35:17] [Render thread/INFO]: [CHAT] 149 247
[04:35:17] [Render thread/INFO]: [CHAT] 150 247
[04:35:17] [Render thread/INFO]: [CHAT] 151 247
[04:35:17] [Render thread/INFO]: [CHAT] 152 248
[04:35:17] [Render thread/INFO]: [CHAT] 153 252
[04:35:17] [Render thread/INFO]: [CHAT] 154 254
[04:35:17] [Render thread/INFO]: [CHAT] 155 256
[04:35:17] [Render thread/INFO]: [CHAT] 156 260
[04:35:17] [Render thread/INFO]: [CHAT] 157 263
[04:35:17] [Render thread/INFO]: [CHAT] 158 264
[04:35:17] [Render thread/INFO]: [CHAT] 159 265
[04:35:17] [Render thread/INFO]: [CHAT] 160 265
[04:35:17] [Render thread/INFO]: [CHAT] 161 266
[04:35:17] [Render thread/INFO]: [CHAT] 162 266
[04:35:18] [Render thread/INFO]: [CHAT] 163 266
[04:35:18] [Render thread/INFO]: [CHAT] 164 266
[04:35:18] [Render thread/INFO]: [CHAT] 165 267
[04:35:18] [Render thread/INFO]: [CHAT] 166 267
[04:35:18] [Render thread/INFO]: [CHAT] 167 266
[04:35:18] [Render thread/INFO]: [CHAT] 168 267
[04:35:18] [Render thread/INFO]: [CHAT] 169 379
[04:35:18] [Render thread/INFO]: [CHAT] 170 379
[04:35:18] [Render thread/INFO]: [CHAT] 171 379
[04:35:18] [Render thread/INFO]: [CHAT] 172 379
[04:35:18] [Render thread/INFO]: [CHAT] 173 379
[04:35:18] [Render thread/INFO]: [CHAT] 174 380
[04:35:18] [Render thread/INFO]: [CHAT] 175 380
[04:35:18] [Render thread/INFO]: [CHAT] 176 380
[04:35:18] [Render thread/INFO]: [CHAT] 177 380
[04:35:18] [Render thread/INFO]: [CHAT] 178 380
[04:35:18] [Render thread/INFO]: [CHAT] 179 380
[04:35:18] [Render thread/INFO]: [CHAT] 180 380
[04:35:18] [Render thread/INFO]: [CHAT] 181 380
[04:35:18] [Render thread/INFO]: [CHAT] 182 380
[04:35:19] [Render thread/INFO]: [CHAT] 183 380
[04:35:19] [Render thread/INFO]: [CHAT] 184 380
[04:35:19] [Render thread/INFO]: [CHAT] 185 380
[04:35:19] [Render thread/INFO]: [CHAT] 186 365
[04:35:19] [Render thread/INFO]: [CHAT] 187 385
[04:35:19] [Render thread/INFO]: [CHAT] 188 387
[04:35:19] [Render thread/INFO]: [CHAT] 189 390
[04:35:19] [Render thread/INFO]: [CHAT] 190 395
[04:35:19] [Render thread/INFO]: [CHAT] 191 396
[04:35:19] [Render thread/INFO]: [CHAT] 192 397
[04:35:19] [Render thread/INFO]: [CHAT] 193 608
[04:35:19] [Render thread/INFO]: [CHAT] 194 606
[04:35:19] [Render thread/INFO]: [CHAT] 195 607
[04:35:19] [Render thread/INFO]: [CHAT] 196 607
[04:35:19] [Render thread/INFO]: [CHAT] 197 607
[04:35:19] [Render thread/INFO]: [CHAT] 198 607
[04:35:19] [Render thread/INFO]: [CHAT] 199 607
[04:35:19] [Render thread/INFO]: [CHAT] 200 607
[04:35:19] [Render thread/INFO]: [CHAT] 201 607
[04:35:19] [Render thread/INFO]: [CHAT] 202 607
[04:35:20] [Render thread/INFO]: [CHAT] 203 607
[04:35:20] [Render thread/INFO]: [CHAT] 204 607
[04:35:20] [Render thread/INFO]: [CHAT] 205 607
[04:35:20] [Render thread/INFO]: [CHAT] 206 607
[04:35:20] [Render thread/INFO]: [CHAT] 207 626
[04:35:20] [Render thread/INFO]: [CHAT] 208 629
[04:35:20] [Render thread/INFO]: [CHAT] 209 630
[04:35:20] [Render thread/INFO]: [CHAT] 210 630
[04:35:20] [Render thread/INFO]: [CHAT] 211 631
[04:35:20] [Render thread/INFO]: [CHAT] 212 633
[04:35:20] [Render thread/INFO]: [CHAT] 213 633
[04:35:20] [Render thread/INFO]: [CHAT] 214 633
[04:35:20] [Render thread/INFO]: [CHAT] 215 633
[04:35:20] [Render thread/INFO]: [CHAT] 216 633
[04:35:20] [Render thread/INFO]: [CHAT] 217 633
[04:35:20] [Render thread/INFO]: [CHAT] 218 633
[04:35:20] [Render thread/INFO]: [CHAT] 219 633
[04:35:20] [Render thread/INFO]: [CHAT] 220 633
[04:35:20] [Render thread/INFO]: [CHAT] 221 633
[04:35:20] [Render thread/INFO]: [CHAT] 222 633
[04:35:21] [Render thread/INFO]: [CHAT] 223 644
[04:35:21] [Render thread/INFO]: [CHAT] 224 646
[04:35:21] [Render thread/INFO]: [CHAT] 225 650
[04:35:21] [Render thread/INFO]: [CHAT] 226 651
[04:35:21] [Render thread/INFO]: [CHAT] 227 650
[04:35:21] [Render thread/INFO]: [CHAT] 228 649
[04:35:21] [Render thread/INFO]: [CHAT] 229 653
[04:35:21] [Render thread/INFO]: [CHAT] 230 655
[04:35:21] [Render thread/INFO]: [CHAT] 231 658
[04:35:21] [Render thread/INFO]: [CHAT] 232 782
[04:35:21] [Render thread/INFO]: [CHAT] 233 786
[04:35:21] [Render thread/INFO]: [CHAT] 234 788
[04:35:21] [Render thread/INFO]: [CHAT] 235 794
[04:35:21] [Render thread/INFO]: [CHAT] 236 796
[04:35:21] [Render thread/INFO]: [CHAT] 237 799
[04:35:21] [Render thread/INFO]: [CHAT] 238 804
[04:35:21] [Render thread/INFO]: [CHAT] 239 819
[04:35:21] [Render thread/INFO]: [CHAT] 240 817
[04:35:21] [Render thread/INFO]: [CHAT] 241 815
[04:35:21] [Render thread/INFO]: [CHAT] 242 815
[04:35:22] [Render thread/INFO]: [CHAT] 243 928
[04:35:22] [Render thread/INFO]: [CHAT] 244 928
[04:35:22] [Render thread/INFO]: [CHAT] 245 928
[04:35:22] [Render thread/INFO]: [CHAT] 246 927
[04:35:22] [Render thread/INFO]: [CHAT] 247 928
[04:35:22] [Render thread/INFO]: [CHAT] 248 927
[04:35:22] [Render thread/INFO]: [CHAT] 249 926
[04:35:22] [Render thread/INFO]: [CHAT] 250 927
[04:35:22] [Render thread/INFO]: [CHAT] 251 924
[04:35:22] [Render thread/INFO]: [CHAT] 252 925
[04:35:22] [Render thread/INFO]: [CHAT] 253 925
[04:35:22] [Render thread/INFO]: [CHAT] 254 925
[04:35:22] [Render thread/INFO]: [CHAT] 255 925
[04:35:22] [Render thread/INFO]: [CHAT] 256 925
[04:35:22] [Render thread/INFO]: [CHAT] 257 926
[04:35:22] [Render thread/INFO]: [CHAT] 258 926
[04:35:22] [Render thread/INFO]: [CHAT] 259 926
[04:35:22] [Render thread/INFO]: [CHAT] 260 926
[04:35:22] [Render thread/INFO]: [CHAT] 261 926
[04:35:22] [Render thread/INFO]: [CHAT] 262 926
[04:35:23] [Render thread/INFO]: [CHAT] 263 927
[04:35:23] [Render thread/INFO]: [CHAT] 264 928
[04:35:23] [Render thread/INFO]: [CHAT] 265 933
[04:35:23] [Render thread/INFO]: [CHAT] 266 933
[04:35:23] [Render thread/INFO]: [CHAT] 267 935
[04:35:23] [Render thread/INFO]: [CHAT] 268 932
[04:35:23] [Render thread/INFO]: [CHAT] 269 929
